Date,Price,Pop 
2020-07-30 00:48:21.448895,77.25,242202
2020-07-30 00:48:36.847618,77.25,242202
2020-07-30 00:48:52.252379,77.25,242202
2020-07-30 00:49:07.676083,77.25,242202
2020-07-30 00:49:23.095519,77.25,242202
2020-07-30 00:49:38.529027,77.25,242202
2020-07-30 00:49:53.928544,77.25,242202
2020-07-30 00:50:09.341577,77.25,242202
2020-07-30 00:50:24.758938,77.25,242202
2020-07-30 00:50:40.169940,77.25,242202
2020-07-30 00:50:55.586899,77.25,242202
2020-07-30 00:51:11.000433,77.25,242202
2020-07-30 00:51:26.429212,77.25,242202
2020-07-30 00:51:41.857481,77.25,242202
2020-07-30 00:51:57.282254,77.25,242202
2020-07-30 00:52:12.694255,77.25,242202
2020-07-30 00:52:28.113765,77.25,242202
2020-07-30 00:52:43.506526,77.25,242202
2020-07-30 00:52:58.942384,77.25,242202
2020-07-30 00:53:14.370593,77.25,242202
2020-07-30 00:53:30.064794,77.25,242202
2020-07-30 00:53:45.469675,77.25,242202
2020-07-30 00:54:00.888160,77.25,242202
2020-07-30 00:54:16.324239,77.25,242202
2020-07-30 00:54:31.732616,77.25,242202
2020-07-30 00:54:47.172235,77.25,242202
2020-07-30 00:55:02.589382,77.25,242202
2020-07-30 00:55:17.998273,77.25,242202
2020-07-30 00:55:33.413831,77.25,242202
2020-07-30 00:55:48.834843,77.25,242202
2020-07-30 00:56:04.339514,77.25,242202
2020-07-30 00:56:19.752819,77.25,242202
2020-07-30 00:56:35.168246,77.25,242202
2020-07-30 00:56:50.595273,77.25,242202
2020-07-30 00:57:06.012443,77.25,242202
2020-07-30 00:57:21.410282,77.25,242202
2020-07-30 00:57:36.821683,77.25,242202
2020-07-30 00:57:52.238489,77.25,242202
2020-07-30 00:58:07.666287,77.25,242202
2020-07-30 00:58:23.129873,77.25,242202
2020-07-30 00:58:38.560128,77.25,242202
2020-07-30 00:58:53.981108,77.25,242202
2020-07-30 00:59:09.400643,77.25,242202
2020-07-30 00:59:24.812556,77.25,242202
2020-07-30 00:59:40.223378,77.25,242202
2020-07-30 00:59:55.629626,77.25,242202
2020-07-30 01:00:11.063484,77.25,242202
2020-07-30 01:00:26.485470,77.25,242202
2020-07-30 01:00:41.893426,77.25,242202
2020-07-30 01:00:57.310529,77.25,242202
2020-07-30 01:01:12.723209,77.25,242202
2020-07-30 01:01:28.136332,77.25,242202
2020-07-30 01:01:43.548130,77.25,242202
2020-07-30 01:01:58.952334,77.25,242202
2020-07-30 01:02:14.364049,77.25,242202
2020-07-30 01:02:29.780870,77.25,242202
2020-07-30 01:02:45.206788,77.25,242202
2020-07-30 01:03:00.636670,77.25,242202
2020-07-30 01:03:16.073112,77.25,242202
2020-07-30 01:03:31.483693,77.25,242208
2020-07-30 01:03:46.887302,77.25,242208
2020-07-30 01:04:02.311848,77.25,242208
2020-07-30 01:04:17.737219,77.25,242208
2020-07-30 01:04:33.138897,77.25,242208
2020-07-30 01:04:48.542464,77.25,242208
2020-07-30 01:05:03.944621,77.25,242208
2020-07-30 01:05:19.433281,77.25,242208
2020-07-30 01:05:34.845757,77.25,242208
2020-07-30 01:05:50.276794,77.25,242208
2020-07-30 01:06:05.717622,77.25,242208
2020-07-30 01:06:21.128532,77.25,242208
2020-07-30 01:06:36.545747,77.25,242208
2020-07-30 01:06:51.975757,77.25,242208
2020-07-30 01:07:07.390867,77.25,242208
2020-07-30 01:07:22.800016,77.25,242208
2020-07-30 01:07:38.228278,77.25,242208
2020-07-30 01:07:53.660073,77.25,242208
2020-07-30 01:08:09.086118,77.25,242208
2020-07-30 01:08:24.521636,77.25,242208
2020-07-30 01:08:39.955707,77.25,242208
2020-07-30 01:08:55.368113,77.25,242208
2020-07-30 01:09:10.776079,77.25,242208
2020-07-30 01:09:26.203641,77.25,242208
2020-07-30 01:09:41.636118,77.25,242208
2020-07-30 01:09:57.069487,77.25,242208
2020-07-30 01:10:12.485498,77.25,242208
2020-07-30 01:10:27.904283,77.25,242208
2020-07-30 01:10:43.329580,77.25,242208
2020-07-30 01:10:58.725124,77.25,242208
2020-07-30 01:11:14.128951,77.25,242208
2020-07-30 01:11:29.560867,77.25,242208
2020-07-30 01:11:44.975212,77.25,242208
2020-07-30 01:12:00.408494,77.25,242208
2020-07-30 01:12:15.861842,77.25,242208
2020-07-30 01:12:31.303548,77.25,242208
2020-07-30 01:12:46.714201,77.25,242208
Date,Price,Pop
2020-07-30 01:13:02.137079,77.25,242208
2020-07-30 01:13:17.564315,77.25,242208
2020-07-30 01:13:32.997804,77.25,242208
2020-07-30 01:13:48.401433,77.25,242208
2020-07-30 01:14:03.807872,77.25,242208
2020-07-30 01:14:19.233959,77.25,242208
2020-07-30 01:14:34.655348,77.25,242208
2020-07-30 01:14:50.085546,77.25,242208
2020-07-30 01:15:05.489683,77.25,242208
2020-07-30 01:15:20.901113,77.25,242208
2020-07-30 01:15:36.308215,77.25,242208
2020-07-30 01:15:51.720541,77.25,242208
2020-07-30 01:16:07.131181,77.25,242208
2020-07-30 01:16:22.557142,77.25,242208
2020-07-30 01:16:37.998474,77.25,242208
2020-07-30 01:16:53.410945,77.25,242208
2020-07-30 01:17:08.832357,77.25,242208
2020-07-30 01:17:24.238390,77.25,242208
2020-07-30 01:17:39.667643,77.25,242208
2020-07-30 01:17:55.157008,77.25,242208
2020-07-30 01:18:10.558119,77.25,242208
2020-07-30 01:18:25.984148,77.25,242208
2020-07-30 01:18:41.406828,77.25,242208
2020-07-30 01:18:56.830865,77.25,242208
2020-07-30 01:19:12.231849,77.25,242208
2020-07-30 01:19:27.636889,77.25,242208
2020-07-30 01:19:43.062737,77.25,242208
2020-07-30 01:19:58.482269,77.25,242208
2020-07-30 01:20:13.878179,77.25,242208
2020-07-30 01:20:29.309169,77.25,242208
2020-07-30 01:20:44.715514,77.25,242208
2020-07-30 01:21:00.153621,77.25,242208
2020-07-30 01:21:15.572703,77.25,242208
2020-07-30 01:21:30.978685,77.25,242208
2020-07-30 01:21:46.411825,77.25,242208
2020-07-30 01:22:01.811267,77.25,242208
2020-07-30 01:22:17.268161,77.25,242208
2020-07-30 01:22:32.673264,77.25,242208
2020-07-30 01:22:48.094561,77.25,242208
2020-07-30 01:23:03.514301,77.25,242208
2020-07-30 01:23:18.922937,77.25,242208
2020-07-30 01:23:34.327111,77.25,242208
2020-07-30 01:23:49.755355,77.25,242208
2020-07-30 01:24:05.169903,77.25,242208
2020-07-30 01:24:20.581188,77.25,242208
2020-07-30 01:24:36.010070,77.25,242208
2020-07-30 01:24:51.421153,77.25,242208
2020-07-30 01:25:06.840366,77.25,242208
2020-07-30 01:25:22.253205,77.25,242208
2020-07-30 01:25:37.669499,77.25,242208
2020-07-30 01:25:53.094007,77.25,242208
2020-07-30 01:26:08.477335,77.25,242208
2020-07-30 01:26:23.888273,77.25,242208
2020-07-30 01:26:39.284982,77.25,242208
2020-07-30 01:26:54.703465,77.25,242208
2020-07-30 01:27:10.134467,77.25,242208
2020-07-30 01:27:25.555507,77.25,242208
2020-07-30 01:27:40.957867,77.25,242208
2020-07-30 01:27:56.363851,77.25,242208
2020-07-30 01:28:11.778622,77.25,242208
2020-07-30 01:28:27.201159,77.25,242208
2020-07-30 01:28:42.620609,77.25,242208
2020-07-30 01:28:58.018900,77.25,242208
2020-07-30 01:29:13.436499,77.25,242208
2020-07-30 01:29:28.827802,77.25,242208
2020-07-30 01:29:44.239153,77.25,242208
2020-07-30 01:29:59.654114,77.25,242208
2020-07-30 01:30:15.074871,77.25,242208
2020-07-30 01:30:30.471584,77.25,242208
2020-07-30 01:30:45.897251,77.25,242208
2020-07-30 01:31:01.318490,77.25,242208
2020-07-30 01:31:16.732185,77.25,242208
2020-07-30 01:31:32.153434,77.25,242208
2020-07-30 01:31:47.571253,77.25,242208
2020-07-30 01:32:02.984725,77.25,242208
2020-07-30 01:32:18.402924,77.25,242208
2020-07-30 01:32:33.809986,77.25,242208
2020-07-30 01:32:49.241649,77.25,242208
2020-07-30 01:33:04.644423,77.25,242208
2020-07-30 01:33:20.059555,77.25,242208
2020-07-30 01:33:35.489222,77.25,242208
2020-07-30 01:33:51.098178,77.25,242208
2020-07-30 01:34:06.506172,77.25,242208
2020-07-30 01:34:21.936587,77.25,242208
2020-07-30 01:34:37.342669,77.25,242208
2020-07-30 01:34:52.750884,77.25,242208
2020-07-30 01:35:08.144581,77.25,242208
2020-07-30 01:35:23.570411,77.25,242208
2020-07-30 01:35:38.964575,77.25,242208
2020-07-30 01:35:54.403322,77.25,242208
2020-07-30 01:36:09.856047,77.25,242208
2020-07-30 01:36:25.280955,77.25,242208
2020-07-30 01:36:40.708006,77.25,242208
2020-07-30 01:36:56.116414,77.25,242208
2020-07-30 01:37:11.554908,77.25,242208
2020-07-30 01:37:26.972805,77.25,242208
2020-07-30 01:37:42.384692,77.25,242208
2020-07-30 01:37:57.795428,77.25,242208
2020-07-30 01:38:13.200183,77.25,242208
2020-07-30 01:38:28.626063,77.25,242208
Date,Price,Pop
2020-07-30 01:38:44.032714,77.25,242208
2020-07-30 01:38:59.441365,77.25,242208
2020-07-30 01:39:14.861585,77.25,242208
2020-07-30 01:39:30.282478,77.25,242208
2020-07-30 01:39:45.695737,77.25,242208
2020-07-30 01:40:01.115663,77.25,242208
2020-07-30 01:40:16.540588,77.25,242208
2020-07-30 01:40:31.948360,77.25,242208
2020-07-30 01:40:47.369676,77.25,242208
2020-07-30 01:41:02.770383,77.25,242208
2020-07-30 01:41:18.184973,77.25,242208
2020-07-30 01:41:33.629335,77.25,242208
2020-07-30 01:41:49.170679,77.25,242208
2020-07-30 01:42:04.580212,77.25,242208
2020-07-30 01:42:20.009007,77.25,242208
2020-07-30 01:42:35.427577,77.25,242208
2020-07-30 01:42:50.835084,77.25,242208
2020-07-30 01:43:06.256209,77.25,242208
2020-07-30 01:43:21.664240,77.25,242208
2020-07-30 01:43:37.079925,77.25,242208
2020-07-30 01:43:52.506153,77.25,242208
2020-07-30 01:44:07.910845,77.25,242208
2020-07-30 01:44:23.325569,77.25,242208
2020-07-30 01:44:38.736413,77.25,242208
2020-07-30 01:44:54.153943,77.25,242208
2020-07-30 01:45:09.569603,77.25,242208
2020-07-30 01:45:24.976178,77.25,242208
2020-07-30 01:45:40.374328,77.25,242208
2020-07-30 01:45:55.809528,77.25,242208
2020-07-30 01:46:11.232430,77.25,242208
2020-07-30 01:46:26.640489,77.25,242208
2020-07-30 01:46:42.069793,77.25,242208
2020-07-30 01:46:57.491347,77.25,242208
2020-07-30 01:47:12.924101,77.25,242208
2020-07-30 01:47:28.333944,77.25,242208
2020-07-30 01:47:43.748103,77.25,242208
2020-07-30 01:47:59.161844,77.25,242208
2020-07-30 01:48:14.585370,77.25,242208
2020-07-30 01:48:29.986096,77.25,242208
2020-07-30 01:48:45.396235,77.25,242208
2020-07-30 01:49:00.830458,77.25,242208
2020-07-30 01:49:16.238935,77.25,242208
2020-07-30 01:49:31.648372,77.25,242208
2020-07-30 01:49:47.051118,77.25,242208
2020-07-30 01:50:02.471367,77.25,242208
2020-07-30 01:50:17.888356,77.25,242208
2020-07-30 01:50:33.304002,77.25,242208
2020-07-30 01:50:48.723473,77.25,242208
2020-07-30 01:51:04.158081,77.25,242208
2020-07-30 01:51:19.566079,77.25,242208
2020-07-30 01:51:34.961813,77.25,242208
2020-07-30 01:51:50.390860,77.25,242208
2020-07-30 01:52:05.806487,77.25,242208
2020-07-30 01:52:21.232321,77.25,242208
2020-07-30 01:52:36.654892,77.25,242208
2020-07-30 01:52:52.054047,77.25,242208
2020-07-30 01:53:07.468426,77.25,242208
2020-07-30 01:53:22.877526,77.25,242208
2020-07-30 01:53:38.317842,77.25,242208
2020-07-30 01:53:53.743771,77.25,242208
2020-07-30 01:54:09.163229,77.25,242208
2020-07-30 01:54:24.597440,77.25,242208
2020-07-30 01:54:40.005538,77.25,242208
2020-07-30 01:54:55.418376,77.25,242208
2020-07-30 01:55:10.844033,77.25,242208
2020-07-30 01:55:26.262912,77.25,242208
2020-07-30 01:55:41.677948,77.25,242208
2020-07-30 01:55:57.092432,77.25,242208
2020-07-30 01:56:12.499186,77.25,242208
2020-07-30 01:56:27.922651,77.25,242208
2020-07-30 01:56:43.336808,77.25,242208
2020-07-30 01:56:58.754449,77.25,242208
2020-07-30 01:57:14.177681,77.25,242208
2020-07-30 01:57:29.595986,77.25,242208
2020-07-30 01:57:45.002537,77.25,242208
2020-07-30 01:58:00.408379,77.25,242208
2020-07-30 01:58:15.809677,77.25,242208
2020-07-30 01:58:31.219146,77.25,242208
2020-07-30 01:58:46.627744,77.25,242208
2020-07-30 01:59:02.045909,77.25,242208
2020-07-30 01:59:17.456999,77.25,242208
2020-07-30 01:59:32.854494,77.25,242208
2020-07-30 01:59:48.263526,77.25,242208
2020-07-30 02:00:03.681105,77.25,242208
2020-07-30 02:00:19.120312,77.25,242208
2020-07-30 02:00:34.561151,77.25,242208
2020-07-30 02:00:49.997030,77.25,242208
2020-07-30 02:01:05.405847,77.25,242208
2020-07-30 02:01:20.836197,77.25,242208
2020-07-30 02:01:36.322709,77.25,242208
2020-07-30 02:01:51.730941,77.25,242208
2020-07-30 02:02:07.126604,77.25,242208
2020-07-30 02:02:22.541182,77.25,242208
2020-07-30 02:02:37.961081,77.25,242208
2020-07-30 02:02:53.369181,77.25,242208
2020-07-30 02:03:08.798629,77.25,242208
2020-07-30 02:03:24.217418,77.25,242208
2020-07-30 02:03:39.626933,77.25,242208
2020-07-30 02:03:55.044256,77.25,242208
2020-07-30 02:04:10.442865,77.25,242208
Date,Price,Pop
2020-07-30 02:04:25.858641,77.25,242208
2020-07-30 02:04:41.289317,77.25,242208
2020-07-30 02:04:56.693335,77.25,242208
2020-07-30 02:05:12.108085,77.25,242208
2020-07-30 02:05:27.523132,77.25,242208
2020-07-30 02:05:42.994168,77.25,242208
2020-07-30 02:05:58.417483,77.25,242208
2020-07-30 02:06:13.842666,77.25,242208
2020-07-30 02:06:29.252835,77.25,242208
2020-07-30 02:06:44.661439,77.25,242208
2020-07-30 02:07:00.074753,77.25,242208
2020-07-30 02:07:15.485570,77.25,242208
2020-07-30 02:07:30.891975,77.25,242208
2020-07-30 02:07:46.292190,77.25,242208
2020-07-30 02:08:01.702356,77.25,242208
2020-07-30 02:08:17.123140,77.25,242208
2020-07-30 02:08:32.514266,77.25,242208
2020-07-30 02:08:48.341843,77.25,242208
2020-07-30 02:09:03.761953,77.25,242208
2020-07-30 02:09:19.166826,77.25,242208
2020-07-30 02:09:34.570587,77.25,242208
2020-07-30 02:09:50.005348,77.25,242208
2020-07-30 02:10:05.451953,77.25,242208
2020-07-30 02:10:20.859880,77.25,242208
2020-07-30 02:10:36.278610,77.25,242208
2020-07-30 02:10:51.697821,77.25,242208
2020-07-30 02:11:07.101224,77.25,242208
2020-07-30 02:11:22.529865,77.25,242208
2020-07-30 02:11:37.948044,77.25,242208
2020-07-30 02:11:53.373128,77.25,242208
2020-07-30 02:12:08.765570,77.25,242208
2020-07-30 02:12:24.168294,77.25,242208
2020-07-30 02:12:39.566076,77.25,242208
2020-07-30 02:12:54.974141,77.25,242208
2020-07-30 02:13:10.386168,77.25,242208
2020-07-30 02:13:25.801493,77.25,242208
2020-07-30 02:13:41.206537,77.25,242208
2020-07-30 02:13:56.615128,77.25,242208
2020-07-30 02:14:12.030208,77.25,242208
2020-07-30 02:14:27.429735,77.25,242208
2020-07-30 02:14:42.865069,77.25,242208
2020-07-30 02:14:58.279220,77.25,242208
2020-07-30 02:15:13.686553,77.25,242208
2020-07-30 02:15:29.114480,77.25,242208
2020-07-30 02:15:44.525357,77.25,242208
2020-07-30 02:15:59.945309,77.25,242208
2020-07-30 02:16:15.381617,77.25,242208
2020-07-30 02:16:30.800579,77.25,242208
2020-07-30 02:16:46.231758,77.25,242208
2020-07-30 02:17:01.642233,77.25,242208
2020-07-30 02:17:17.067418,77.25,242208
2020-07-30 02:17:32.467541,77.25,242208
2020-07-30 02:17:47.885972,77.25,242208
2020-07-30 02:18:03.295440,77.25,242208
2020-07-30 02:18:18.765783,77.25,242208
2020-07-30 02:18:34.241993,77.25,242208
2020-07-30 02:18:49.668376,77.25,242208
2020-07-30 02:19:05.084911,77.25,242208
2020-07-30 02:19:20.501175,77.25,242208
2020-07-30 02:19:35.936872,77.25,242208
2020-07-30 02:19:51.353869,77.25,242208
2020-07-30 02:20:06.766573,77.25,242208
2020-07-30 02:20:22.232039,77.25,242208
2020-07-30 02:20:37.640586,77.25,242208
2020-07-30 02:20:53.057991,77.25,242208
2020-07-30 02:21:08.542749,77.25,242208
2020-07-30 02:21:23.962684,77.25,242208
2020-07-30 02:21:39.372292,77.25,242208
2020-07-30 02:21:54.798829,77.25,242208
2020-07-30 02:22:10.217086,77.25,242208
2020-07-30 02:22:25.628632,77.25,242208
2020-07-30 02:22:41.045046,77.25,242208
2020-07-30 02:22:56.450934,77.25,242208
2020-07-30 02:23:11.868881,77.25,242208
2020-07-30 02:23:27.289110,77.25,242208
2020-07-30 02:23:42.702730,77.25,242208
2020-07-30 02:23:58.106544,77.25,242208
2020-07-30 02:24:13.506469,77.25,242208
2020-07-30 02:24:28.915493,77.25,242208
2020-07-30 02:24:44.339752,77.25,242208
2020-07-30 02:24:59.759447,77.25,242208
2020-07-30 02:25:15.171968,77.25,242208
2020-07-30 02:25:30.583695,77.25,242208
2020-07-30 02:25:46.050405,77.25,242208
2020-07-30 02:26:01.467575,77.25,242208
2020-07-30 02:26:16.870297,77.25,242208
2020-07-30 02:26:32.279728,77.25,242208
2020-07-30 02:26:47.691057,77.25,242208
2020-07-30 02:27:03.107069,77.25,242208
2020-07-30 02:27:18.528153,77.25,242208
2020-07-30 02:27:33.933766,77.25,242208
2020-07-30 02:27:49.343695,77.25,242208
2020-07-30 02:28:04.736669,77.25,242208
2020-07-30 02:28:20.153294,77.25,242208
2020-07-30 02:28:35.563201,77.25,242208
2020-07-30 02:28:50.984190,77.25,242208
2020-07-30 02:29:06.384730,77.25,242208
2020-07-30 02:29:21.794040,77.25,242208
2020-07-30 02:29:37.219220,77.25,242208
2020-07-30 02:29:52.600284,77.25,242208
Date,Price,Pop
2020-07-30 02:30:08.023758,77.25,242208
2020-07-30 02:30:23.422315,77.25,242208
2020-07-30 02:30:38.826349,77.25,242208
2020-07-30 02:30:54.247757,77.25,242208
2020-07-30 02:31:09.669328,77.25,242208
2020-07-30 02:31:25.089458,77.25,242208
2020-07-30 02:31:40.493241,77.25,242208
2020-07-30 02:31:55.890158,77.25,242208
2020-07-30 02:32:11.372361,77.25,242208
2020-07-30 02:32:26.773503,77.25,242208
2020-07-30 02:32:42.185716,77.25,242208
2020-07-30 02:32:57.599988,77.25,242208
2020-07-30 02:33:13.106374,77.25,242208
2020-07-30 02:33:28.519356,77.25,242208
2020-07-30 02:33:43.932765,77.25,242208
2020-07-30 02:33:59.341579,77.25,242208
2020-07-30 02:34:14.760596,77.25,242208
2020-07-30 02:34:30.173448,77.25,242208
2020-07-30 02:34:45.582093,77.25,242208
2020-07-30 02:35:00.981102,77.25,242208
2020-07-30 02:35:16.375307,77.25,242208
2020-07-30 02:35:31.772164,77.25,242208
2020-07-30 02:35:47.193667,77.25,242208
2020-07-30 02:36:02.613467,77.25,242208
2020-07-30 02:36:18.033704,77.25,242208
2020-07-30 02:36:33.419113,77.25,242208
2020-07-30 02:36:48.833587,77.25,242208
2020-07-30 02:37:04.237080,77.25,242208
2020-07-30 02:37:19.651349,77.25,242208
2020-07-30 02:37:35.069171,77.25,242208
2020-07-30 02:37:50.480431,77.25,242208
2020-07-30 02:38:05.888482,77.25,242208
2020-07-30 02:38:21.303679,77.25,242208
2020-07-30 02:38:36.695759,77.25,242208
2020-07-30 02:38:52.111581,77.25,242208
2020-07-30 02:39:07.530648,77.25,242208
2020-07-30 02:39:22.958757,77.25,242208
2020-07-30 02:39:38.369707,77.25,242208
2020-07-30 02:39:53.787430,77.25,242208
2020-07-30 02:40:09.182606,77.25,242208
2020-07-30 02:40:24.629689,77.25,242208
2020-07-30 02:40:40.030819,77.25,242208
2020-07-30 02:40:55.441683,77.25,242208
2020-07-30 02:41:10.854263,77.25,242208
2020-07-30 02:41:26.273568,77.25,242208
2020-07-30 02:41:41.671989,77.25,242208
2020-07-30 02:41:57.094395,77.25,242208
2020-07-30 02:42:12.499476,77.25,242208
2020-07-30 02:42:27.902957,77.25,242208
2020-07-30 02:42:43.313137,77.25,242208
2020-07-30 02:42:58.741567,77.25,242208
2020-07-30 02:43:14.145531,77.25,242208
2020-07-30 02:43:29.614396,77.25,242208
2020-07-30 02:43:45.026783,77.25,242208
2020-07-30 02:44:00.442899,77.25,242208
2020-07-30 02:44:15.857525,77.25,242208
2020-07-30 02:44:31.246136,77.25,242208
2020-07-30 02:44:46.654580,77.25,242208
2020-07-30 02:45:02.072227,77.25,242208
2020-07-30 02:45:17.491254,77.25,242208
2020-07-30 02:45:32.908299,77.25,242208
2020-07-30 02:45:48.311559,77.25,242208
2020-07-30 02:46:03.716859,77.25,242208
2020-07-30 02:46:19.408269,77.25,242208
2020-07-30 02:46:34.839973,77.25,242208
2020-07-30 02:46:50.252325,77.25,242208
2020-07-30 02:47:05.650597,77.25,242208
2020-07-30 02:47:21.046614,77.25,242208
2020-07-30 02:47:36.457509,77.25,242208
2020-07-30 02:47:51.853377,77.25,242208
2020-07-30 02:48:07.255398,77.25,242208
2020-07-30 02:48:22.674510,77.25,242208
2020-07-30 02:48:38.075314,77.25,242208
2020-07-30 02:48:53.466458,77.25,242208
2020-07-30 02:49:08.868484,77.25,242208
2020-07-30 02:49:24.284178,77.25,242208
2020-07-30 02:49:39.714679,77.25,242208
2020-07-30 02:49:55.133167,77.25,242208
2020-07-30 02:50:10.551655,77.25,242208
2020-07-30 02:50:26.223611,77.25,242208
2020-07-30 02:50:41.615517,77.25,242208
2020-07-30 02:50:57.048044,77.25,242208
2020-07-30 02:51:12.457770,77.25,242208
2020-07-30 02:51:27.877644,77.25,242208
2020-07-30 02:51:43.279806,77.25,242208
2020-07-30 02:51:58.698087,77.25,242208
2020-07-30 02:52:14.112127,77.25,242208
2020-07-30 02:52:29.516929,77.25,242208
2020-07-30 02:52:44.925597,77.25,242208
2020-07-30 02:53:00.325470,77.25,242208
2020-07-30 02:53:15.735739,77.25,242208
2020-07-30 02:53:31.143150,77.25,242208
2020-07-30 02:53:46.554131,77.25,242208
2020-07-30 02:54:01.971429,77.25,242208
2020-07-30 02:54:17.391049,77.25,242208
2020-07-30 02:54:32.826809,77.25,242208
2020-07-30 02:54:48.247836,77.25,242208
2020-07-30 02:55:03.651310,77.25,242208
2020-07-30 02:55:19.059636,77.25,242208
2020-07-30 02:55:34.474653,77.25,242208
Date,Price,Pop
2020-07-30 02:55:49.889724,77.25,242208
2020-07-30 02:56:05.298454,77.25,242208
2020-07-30 02:56:20.699221,77.25,242208
2020-07-30 02:56:36.116516,77.25,242208
2020-07-30 02:56:51.536899,77.25,242208
2020-07-30 02:57:06.938705,77.25,242208
2020-07-30 02:57:22.344995,77.25,242208
2020-07-30 02:57:37.744323,77.25,242208
2020-07-30 02:57:53.139526,77.25,242208
2020-07-30 02:58:08.557217,77.25,242208
2020-07-30 02:58:23.974264,77.25,242208
2020-07-30 02:58:39.375924,77.25,242208
2020-07-30 02:58:54.806563,77.25,242208
2020-07-30 02:59:10.232011,77.25,242208
2020-07-30 02:59:25.652067,77.25,242208
2020-07-30 02:59:41.066839,77.25,242208
2020-07-30 02:59:56.460613,77.25,242208
2020-07-30 03:00:11.882151,77.25,242208
2020-07-30 03:00:27.310493,77.25,242208
2020-07-30 03:00:42.731739,77.25,242208
2020-07-30 03:00:58.138416,77.25,242208
2020-07-30 03:01:13.530499,77.25,242208
2020-07-30 03:01:28.922557,77.25,242208
2020-07-30 03:01:44.339435,77.25,242208
2020-07-30 03:01:59.749981,77.25,242208
2020-07-30 03:02:15.171437,77.25,242208
2020-07-30 03:02:30.580634,77.25,242208
2020-07-30 03:02:45.984233,77.25,242208
2020-07-30 03:03:01.406601,77.25,242208
2020-07-30 03:03:16.801484,77.25,242208
2020-07-30 03:03:32.234871,77.25,242208
2020-07-30 03:03:47.646425,77.25,242208
2020-07-30 03:04:03.064662,77.25,242208
2020-07-30 03:04:18.473240,77.25,242208
2020-07-30 03:04:33.889034,77.25,242208
2020-07-30 03:04:49.294984,77.25,242208
2020-07-30 03:05:04.709694,77.25,242208
2020-07-30 03:05:20.122564,77.25,242208
2020-07-30 03:05:35.522775,77.25,242208
2020-07-30 03:05:50.934883,77.25,242208
2020-07-30 03:06:06.346147,77.25,242208
2020-07-30 03:06:21.741523,77.25,242208
2020-07-30 03:06:37.134857,77.25,242208
2020-07-30 03:06:52.534510,77.25,242208
2020-07-30 03:07:07.954526,77.25,242208
2020-07-30 03:07:23.360018,77.25,242208
2020-07-30 03:07:38.776121,77.25,242208
2020-07-30 03:07:54.226111,77.25,242208
2020-07-30 03:08:09.638838,77.25,242208
2020-07-30 03:08:25.054077,77.25,242208
2020-07-30 03:08:40.494919,77.25,242208
2020-07-30 03:08:55.897255,77.25,242208
2020-07-30 03:09:11.317533,77.25,242208
2020-07-30 03:09:26.728422,77.25,242208
2020-07-30 03:09:42.142611,77.25,242208
2020-07-30 03:09:57.567476,77.25,242208
2020-07-30 03:10:12.972938,77.25,242208
2020-07-30 03:10:28.402212,77.25,242208
2020-07-30 03:10:43.810203,77.25,242208
2020-07-30 03:10:59.285283,77.25,242208
2020-07-30 03:11:14.684949,77.25,242208
2020-07-30 03:11:30.108075,77.25,242208
2020-07-30 03:11:45.515841,77.25,242208
2020-07-30 03:12:00.914595,77.25,242208
2020-07-30 03:12:16.311325,77.25,242208
2020-07-30 03:12:31.730400,77.25,242208
2020-07-30 03:12:47.158421,77.25,242208
2020-07-30 03:13:02.561325,77.25,242208
2020-07-30 03:13:17.968788,77.25,242208
2020-07-30 03:13:33.372935,77.25,242208
2020-07-30 03:13:48.778398,77.25,242208
2020-07-30 03:14:04.200909,77.25,242208
2020-07-30 03:14:19.616579,77.25,242208
2020-07-30 03:14:35.030207,77.25,242208
2020-07-30 03:14:50.423159,77.25,242208
2020-07-30 03:15:05.829079,77.25,242208
2020-07-30 03:15:21.247897,77.25,242208
2020-07-30 03:15:36.652802,77.25,242208
2020-07-30 03:15:52.055779,77.25,242208
2020-07-30 03:16:07.488552,77.25,242208
2020-07-30 03:16:22.912526,77.25,242208
2020-07-30 03:16:38.313692,77.25,242208
2020-07-30 03:16:53.701375,77.25,242208
2020-07-30 03:17:09.115822,77.25,242208
2020-07-30 03:17:24.529844,77.25,242208
2020-07-30 03:17:39.929762,77.25,242208
2020-07-30 03:17:55.346703,77.25,242208
2020-07-30 03:18:10.768770,77.25,242208
2020-07-30 03:18:26.187095,77.25,242208
2020-07-30 03:18:41.585661,77.25,242208
2020-07-30 03:18:56.987694,77.25,242208
2020-07-30 03:19:12.415147,77.25,242208
2020-07-30 03:19:27.824841,77.25,242208
2020-07-30 03:19:43.247775,77.25,242208
2020-07-30 03:19:58.663633,77.25,242208
2020-07-30 03:20:14.075998,77.25,242208
2020-07-30 03:20:29.499015,77.25,242208
2020-07-30 03:20:44.905497,77.25,242208
2020-07-30 03:21:00.324096,77.25,242208
2020-07-30 03:21:15.727260,77.25,242208
Date,Price,Pop
2020-07-30 03:21:31.156013,77.25,242208
2020-07-30 03:21:46.546803,77.25,242208
2020-07-30 03:22:01.963320,77.25,242208
2020-07-30 03:22:17.369053,77.25,242208
2020-07-30 03:22:32.782764,77.25,242208
2020-07-30 03:22:48.201393,77.25,242208
2020-07-30 03:23:03.587254,77.25,242208
2020-07-30 03:23:19.114336,77.25,242208
2020-07-30 03:23:34.506217,77.25,242208
